DbId	Query	QueryPattern	Server	User	Application	HostName	Category	EventType	Date	Time	Count	MinDuration	MaxDuration	TotalDuration	Duration_000100	Duration_000200	Duration_000400	Duration_000800	Duration_001600	Duration_003200	Duration_006400	Duration_012800	Duration_025600	Duration_051200	Duration_102400	Duration_204800	Duration_409600	Duration_819200	Duration_1638400	MinCPU	MaxCPU	TotalCPU	CPU_000100	CPU_000200	CPU_000400	CPU_000800	CPU_001600	CPU_003200	CPU_006400	CPU_012800	CPU_025600	CPU_051200	CPU_102400	CPU_204800	CPU_409600	CPU_819200	CPU_1638400	MinReads	MaxReads	TotalReads	Reads_000100	Reads_000200	Reads_000400	Reads_000800	Reads_001600	Reads_003200	Reads_006400	Reads_012800	Reads_025600	Reads_051200	Reads_102400	Reads_204800	Reads_409600	Reads_819200	Reads_1638400	MinWrites	MaxWrites	TotalWrites	Writes_000100	Writes_000200	Writes_000400	Writes_000800	Writes_001600	Writes_003200	Writes_006400	Writes_012800	Writes_025600	Writes_051200	Writes_102400	Writes_204800	Writes_409600	Writes_819200	Writes_1638400
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Login	Audit_Login	2022-05-15	08:30:00	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0xC72DBC247DB0514AB5621B5F44F2C521 : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	08:30:00	6	0	14	37	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	50	50	300	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
1	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	08:30:00	9	0	7	15	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	2	2	18	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	08:30:00	3	37	50	134	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	16	16	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	38	40	116	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x0CA622C248FDE44FBFF4F49AABFB61DA : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	08:30:00	6	20	60	257	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	31	34	199	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Login	Audit_Login	2022-05-15	08:30:00	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	08:30:00	15	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	4	13	89	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	9	9	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
8	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	ope_pwc_domain	-	10.50.7.2	Login	Audit_Login	2022-05-15	08:30:00	20	0	0	0	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	0	0	0	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	0	0	0	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	0	0	0	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	nt service\sqltelemetry$pwcsql	SQLServerCEIP	S1P-INT-SQL	Login	Audit_Login	2022-05-15	08:30:00	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
1	-	-	S1P-INT-SQL\PWCSQL	nt service\sqltelemetry$pwcsql	SQLServerCEIP	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	08:30:00	12	140	300293	1710266	0	6	6	6	6	6	6	6	6	6	6	6	12	12	12	0	110	610	11	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	870	4342	7	7	7	7	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Schedule Saver	S1P-INT-SQL	Login	Audit_Login	2022-05-15	08:30:00	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Schedule Saver	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	08:30:00	2	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	13	13	26	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	9	10	19	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
8	-	-	S1P-INT-SQL\PWCSQL	ope_pwc_domain	-	10.50.7.2	Logout	Audit_Logout	2022-05-15	08:30:00	20	249953	5400223	13671992	0	0	0	0	0	0	0	0	0	0	0	0	15	17	18	0	890	2480	16	17	17	19	20	20	20	20	20	20	20	20	20	20	20	10	87940	236188	15	15	15	15	15	15	17	17	17	17	20	20	20	20	20	0	167	313	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Job Manager	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	38	0	0	0	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	0	0	0	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	0	0	0	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	0	0	0	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Job Manager	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	38	0	426	2436	25	27	29	31	31	31	31	31	31	31	31	31	31	31	31	0	15	60	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	30	255	2417	37	37	38	38	38	38	38	38	38	38	38	38	38	38	38	0	10	110	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x88B50CDFE64B9243929A4F1E3487542C : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x0CA622C248FDE44FBFF4F49AABFB61DA : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x88B50CDFE64B9243929A4F1E3487542C : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	477	477	477	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1AC8ABA81123B74FA63107078BD3CDA5 : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x396F995FEC0854458085AAD49725BA7F : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0xC72DBC247DB0514AB5621B5F44F2C521 : Step 1)	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1AC8ABA81123B74FA63107078BD3CDA5 : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	19	0	0	0	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0xC72DBC247DB0514AB5621B5F44F2C521 : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	6	3	30	90	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	50	50	300	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x1FE213FC594DC240B74A8FFF09ABDA7B : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	3	50	60	166	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	15	15	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	38	40	118	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	12	3	24	61	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	2	2	24	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - Update job activity	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	19	0	30	58	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	0	0	0	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	4	13	102	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	9	9	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x0CA622C248FDE44FBFF4F49AABFB61DA : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	6	33	107	373	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	16	31	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	30	34	194	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	SQLAgent - TSQL JobStep (Job 0x396F995FEC0854458085AAD49725BA7F : Step 1)	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	1	67	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	251	251	251	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	DatabaseMail - DatabaseMail - Id<5584>	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	DatabaseMail - DatabaseMail - Id<5584>	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	6	10	600050	1738578	2	2	2	2	2	2	2	2	2	2	2	2	5	6	6	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	9	126	417	3	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	3	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
4	-	-	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server	S1P-INT-SQL	Logout	Audit_Logout	2022-05-15	09:00:00	1	937	937	937	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	15	15	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23	23	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst  set transaction isolation level read committed	set quoted_identifier on set arithabort off set numeric_roundabort off set ansi_warnings on set ansi_padding on set ansi_nulls on set concat_null_yields_null on set cursor_close_on_commit off set implicit_transactions off set language us_english set dateformat mdy set datefirst <###> set transaction isolation level read committed	S1P-INT-SQL\PWCSQL	skylab\ope_sql_int	Microsoft SQL Server Management Studio	S1P-INT-SQL	Login	Audit_Login	2022-05-15	09:00:00	14	0	0	0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
